company_name,website,icp_score,score_breakdown,facility_location,city,state_region,country,lat,lon,facility_type,classification_basis,confidence,needs_verification,source_url,source_type,source_count,osint_corroboration,primary_source_tier,reclassification_note,confidence_boost_reason,source_tier_breakdown,osint_breakdown,date_collected
Caterpillar,caterpillar.com,10,"{'total': 10, 'industry_fit': {'dimension': 'Industry Fit', 'score': 4, 'max_score': 4, 'evidence': 'Tier-4 process industry: mining, heavy equipment, engines, mining equipment', 'confidence': 'HIGH'}, 'operational_scale': {'dimension': 'Operational Scale', 'score': 3, 'max_score': 3, 'evidence': '118,000 (2025) employees, (2025) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM.', 'confidence': 'HIGH'}, 'physical_footprint': {'dimension': 'Physical Footprint', 'score': 2, 'max_score': 2, 'evidence': '24 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential.', 'confidence': 'HIGH'}, 'equipment_dependency': {'dimension': 'Equipment Dependency', 'score': 1, 'max_score': 1, 'evidence': 'Rotating machinery indicators found: motor. These are exactly what Tractian sensors monitor.', 'confidence': 'MED'}, 'score_confidence': 'HIGH', 'plain_english': ""Caterpillar scored 10/10 on Tractian's ICP rubric. | Industry Fit 4/4: Tier-4 process industry: mining, heavy equipment, engines, mining equipment | Operational Scale 3/3: 118,000 (2025) employees, (2025) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM. | Physical Footprint 2/2: 24 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential. | Equipment Dependency 1/1: Rotating machinery indicators found: motor. These are exactly what Tractian sensors monitor. | RECOMMENDATION: High-priority target.""}","Melbourne, Australia",Melbourne,,Australia,-37.8142454,144.9631732,Distribution Center,Parts distribution center,MED,False,https://www.sec.gov/Archives/edgar/data/18230/000001823026000008/cat-20251231.htm,SEC_EDGAR,1,none,5,,,"{'total': 5, 'domain': {'points': 5, 'max': 5, 'label': 'SEC EDGAR filing'}, 'quote': {'points': 2, 'max': 5, 'raw_length': 50, 'components': [{'name': 'Length', 'points': 0, 'max': 2, 'detail': '50 chars (short)'}, {'name': 'Company name in quote', 'points': 0, 'max': 1, 'detail': 'absent'}, {'name': 'City in quote', 'points': 1, 'max': 1, 'detail': 'present'}, {'name': 'Country in quote', 'points': 1, 'max': 1, 'detail': 'present'}, {'name': 'Industrial keywords', 'points': 0, 'max': 2, 'detail': 'none matched'}]}, 'quote_penalty': 2}","{'strength': 'none', 'hit_count': 0, 'max_hit_score': 0, 'sample_urls': [], 'category': 'industrial'}",2026-04-16
Caterpillar,caterpillar.com,10,"{'total': 10, 'industry_fit': {'dimension': 'Industry Fit', 'score': 4, 'max_score': 4, 'evidence': 'Tier-4 process industry: mining, heavy equipment, engines, mining equipment', 'confidence': 'HIGH'}, 'operational_scale': {'dimension': 'Operational Scale', 'score': 3, 'max_score': 3, 'evidence': '118,000 (2025) employees, (2025) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM.', 'confidence': 'HIGH'}, 'physical_footprint': {'dimension': 'Physical Footprint', 'score': 2, 'max_score': 2, 'evidence': '24 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential.', 'confidence': 'HIGH'}, 'equipment_dependency': {'dimension': 'Equipment Dependency', 'score': 1, 'max_score': 1, 'evidence': 'Rotating machinery indicators found: motor. These are exactly what Tractian sensors monitor.', 'confidence': 'MED'}, 'score_confidence': 'HIGH', 'plain_english': ""Caterpillar scored 10/10 on Tractian's ICP rubric. | Industry Fit 4/4: Tier-4 process industry: mining, heavy equipment, engines, mining equipment | Operational Scale 3/3: 118,000 (2025) employees, (2025) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM. | Physical Footprint 2/2: 24 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential. | Equipment Dependency 1/1: Rotating machinery indicators found: motor. These are exactly what Tractian sensors monitor. | RECOMMENDATION: High-priority target.""}","Shanghai, China",Shanghai,,China,31.2312707,121.4700152,Distribution Center,Parts distribution center,MED,False,https://www.sec.gov/Archives/edgar/data/18230/000001823026000008/cat-20251231.htm,SEC_EDGAR,1,none,5,,,"{'total': 5, 'domain': {'points': 5, 'max': 5, 'label': 'SEC EDGAR filing'}, 'quote': {'points': 2, 'max': 5, 'raw_length': 45, 'components': [{'name': 'Length', 'points': 0, 'max': 2, 'detail': '45 chars (short)'}, {'name': 'Company name in quote', 'points': 0, 'max': 1, 'detail': 'absent'}, {'name': 'City in quote', 'points': 1, 'max': 1, 'detail': 'present'}, {'name': 'Country in quote', 'points': 1, 'max': 1, 'detail': 'present'}, {'name': 'Industrial keywords', 'points': 0, 'max': 2, 'detail': 'none matched'}]}, 'quote_penalty': 2}","{'strength': 'none', 'hit_count': 0, 'max_hit_score': 0, 'sample_urls': [], 'category': 'industrial'}",2026-04-16
Caterpillar,caterpillar.com,10,"{'total': 10, 'industry_fit': {'dimension': 'Industry Fit', 'score': 4, 'max_score': 4, 'evidence': 'Tier-4 process industry: mining, heavy equipment, engines, mining equipment', 'confidence': 'HIGH'}, 'operational_scale': {'dimension': 'Operational Scale', 'score': 3, 'max_score': 3, 'evidence': '118,000 (2025) employees, (2025) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM.', 'confidence': 'HIGH'}, 'physical_footprint': {'dimension': 'Physical Footprint', 'score': 2, 'max_score': 2, 'evidence': '24 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential.', 'confidence': 'HIGH'}, 'equipment_dependency': {'dimension': 'Equipment Dependency', 'score': 1, 'max_score': 1, 'evidence': 'Rotating machinery indicators found: motor. These are exactly what Tractian sensors monitor.', 'confidence': 'MED'}, 'score_confidence': 'HIGH', 'plain_english': ""Caterpillar scored 10/10 on Tractian's ICP rubric. | Industry Fit 4/4: Tier-4 process industry: mining, heavy equipment, engines, mining equipment | Operational Scale 3/3: 118,000 (2025) employees, (2025) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM. | Physical Footprint 2/2: 24 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential. | Equipment Dependency 1/1: Rotating machinery indicators found: motor. These are exactly what Tractian sensors monitor. | RECOMMENDATION: High-priority target.""}","Decatur, USA",Decatur,Illinois,USA,39.8454163,-88.9524151,Manufacturing Plant,Manufacturing facility for multiple segments,MED,False,https://www.sec.gov/Archives/edgar/data/18230/000001823026000008/cat-20251231.htm,SEC_EDGAR,1,none,4,,,"{'total': 4, 'domain': {'points': 5, 'max': 5, 'label': 'SEC EDGAR filing'}, 'quote': {'points': 1, 'max': 5, 'raw_length': 71, 'components': [{'name': 'Length', 'points': 0, 'max': 2, 'detail': '71 chars (short)'}, {'name': 'Company name in quote', 'points': 0, 'max': 1, 'detail': 'absent'}, {'name': 'City in quote', 'points': 1, 'max': 1, 'detail': 'present'}, {'name': 'Country in quote', 'points': 0, 'max': 1, 'detail': 'absent'}, {'name': 'Industrial keywords', 'points': 0, 'max': 2, 'detail': 'none matched'}]}, 'quote_penalty': 2}","{'strength': 'none', 'hit_count': 0, 'max_hit_score': 0, 'sample_urls': [], 'category': 'industrial'}",2026-04-16
Caterpillar,caterpillar.com,10,"{'total': 10, 'industry_fit': {'dimension': 'Industry Fit', 'score': 4, 'max_score': 4, 'evidence': 'Tier-4 process industry: mining, heavy equipment, engines, mining equipment', 'confidence': 'HIGH'}, 'operational_scale': {'dimension': 'Operational Scale', 'score': 3, 'max_score': 3, 'evidence': '118,000 (2025) employees, (2025) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM.', 'confidence': 'HIGH'}, 'physical_footprint': {'dimension': 'Physical Footprint', 'score': 2, 'max_score': 2, 'evidence': '24 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential.', 'confidence': 'HIGH'}, 'equipment_dependency': {'dimension': 'Equipment Dependency', 'score': 1, 'max_score': 1, 'evidence': 'Rotating machinery indicators found: motor. These are exactly what Tractian sensors monitor.', 'confidence': 'MED'}, 'score_confidence': 'HIGH', 'plain_english': ""Caterpillar scored 10/10 on Tractian's ICP rubric. | Industry Fit 4/4: Tier-4 process industry: mining, heavy equipment, engines, mining equipment | Operational Scale 3/3: 118,000 (2025) employees, (2025) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM. | Physical Footprint 2/2: 24 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential. | Equipment Dependency 1/1: Rotating machinery indicators found: motor. These are exactly what Tractian sensors monitor. | RECOMMENDATION: High-priority target.""}","East Peoria, USA",East Peoria,Illinois,USA,40.666149,-89.5800978,Manufacturing Plant,Manufacturing facility for multiple segments,MED,False,https://www.sec.gov/Archives/edgar/data/18230/000001823026000008/cat-20251231.htm,SEC_EDGAR,1,none,4,,,"{'total': 4, 'domain': {'points': 5, 'max': 5, 'label': 'SEC EDGAR filing'}, 'quote': {'points': 1, 'max': 5, 'raw_length': 71, 'components': [{'name': 'Length', 'points': 0, 'max': 2, 'detail': '71 chars (short)'}, {'name': 'Company name in quote', 'points': 0, 'max': 1, 'detail': 'absent'}, {'name': 'City in quote', 'points': 1, 'max': 1, 'detail': 'present'}, {'name': 'Country in quote', 'points': 0, 'max': 1, 'detail': 'absent'}, {'name': 'Industrial keywords', 'points': 0, 'max': 2, 'detail': 'none matched'}]}, 'quote_penalty': 2}","{'strength': 'none', 'hit_count': 0, 'max_hit_score': 0, 'sample_urls': [], 'category': 'industrial'}",2026-04-16
Caterpillar,caterpillar.com,10,"{'total': 10, 'industry_fit': {'dimension': 'Industry Fit', 'score': 4, 'max_score': 4, 'evidence': 'Tier-4 process industry: mining, heavy equipment, engines, mining equipment', 'confidence': 'HIGH'}, 'operational_scale': {'dimension': 'Operational Scale', 'score': 3, 'max_score': 3, 'evidence': '118,000 (2025) employees, (2025) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM.', 'confidence': 'HIGH'}, 'physical_footprint': {'dimension': 'Physical Footprint', 'score': 2, 'max_score': 2, 'evidence': '24 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential.', 'confidence': 'HIGH'}, 'equipment_dependency': {'dimension': 'Equipment Dependency', 'score': 1, 'max_score': 1, 'evidence': 'Rotating machinery indicators found: motor. These are exactly what Tractian sensors monitor.', 'confidence': 'MED'}, 'score_confidence': 'HIGH', 'plain_english': ""Caterpillar scored 10/10 on Tractian's ICP rubric. | Industry Fit 4/4: Tier-4 process industry: mining, heavy equipment, engines, mining equipment | Operational Scale 3/3: 118,000 (2025) employees, (2025) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM. | Physical Footprint 2/2: 24 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential. | Equipment Dependency 1/1: Rotating machinery indicators found: motor. These are exactly what Tractian sensors monitor. | RECOMMENDATION: High-priority target.""}","North Little Rock, USA",North Little Rock,Arkansas,USA,34.769536,-92.2670941,Manufacturing Plant,Manufacturing facility for Construction Industries,MED,False,https://www.sec.gov/Archives/edgar/data/18230/000001823026000008/cat-20251231.htm,SEC_EDGAR,1,none,4,,,"{'total': 4, 'domain': {'points': 5, 'max': 5, 'label': 'SEC EDGAR filing'}, 'quote': {'points': 1, 'max': 5, 'raw_length': 55, 'components': [{'name': 'Length', 'points': 0, 'max': 2, 'detail': '55 chars (short)'}, {'name': 'Company name in quote', 'points': 0, 'max': 1, 'detail': 'absent'}, {'name': 'City in quote', 'points': 1, 'max': 1, 'detail': 'present'}, {'name': 'Country in quote', 'points': 0, 'max': 1, 'detail': 'absent'}, {'name': 'Industrial keywords', 'points': 0, 'max': 2, 'detail': 'none matched'}]}, 'quote_penalty': 2}","{'strength': 'none', 'hit_count': 0, 'max_hit_score': 0, 'sample_urls': [], 'category': 'industrial'}",2026-04-16
Caterpillar,caterpillar.com,10,"{'total': 10, 'industry_fit': {'dimension': 'Industry Fit', 'score': 4, 'max_score': 4, 'evidence': 'Tier-4 process industry: mining, heavy equipment, engines, mining equipment', 'confidence': 'HIGH'}, 'operational_scale': {'dimension': 'Operational Scale', 'score': 3, 'max_score': 3, 'evidence': '118,000 (2025) employees, (2025) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM.', 'confidence': 'HIGH'}, 'physical_footprint': {'dimension': 'Physical Footprint', 'score': 2, 'max_score': 2, 'evidence': '24 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential.', 'confidence': 'HIGH'}, 'equipment_dependency': {'dimension': 'Equipment Dependency', 'score': 1, 'max_score': 1, 'evidence': 'Rotating machinery indicators found: motor. These are exactly what Tractian sensors monitor.', 'confidence': 'MED'}, 'score_confidence': 'HIGH', 'plain_english': ""Caterpillar scored 10/10 on Tractian's ICP rubric. | Industry Fit 4/4: Tier-4 process industry: mining, heavy equipment, engines, mining equipment | Operational Scale 3/3: 118,000 (2025) employees, (2025) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM. | Physical Footprint 2/2: 24 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential. | Equipment Dependency 1/1: Rotating machinery indicators found: motor. These are exactly what Tractian sensors monitor. | RECOMMENDATION: High-priority target.""}","Athens, USA",Athens,Georgia,USA,33.9597677,-83.376398,Manufacturing Plant,Manufacturing facility for Construction Industries,MED,False,https://www.sec.gov/Archives/edgar/data/18230/000001823026000008/cat-20251231.htm,SEC_EDGAR,1,none,4,,,"{'total': 4, 'domain': {'points': 5, 'max': 5, 'label': 'SEC EDGAR filing'}, 'quote': {'points': 1, 'max': 5, 'raw_length': 43, 'components': [{'name': 'Length', 'points': 0, 'max': 2, 'detail': '43 chars (short)'}, {'name': 'Company name in quote', 'points': 0, 'max': 1, 'detail': 'absent'}, {'name': 'City in quote', 'points': 1, 'max': 1, 'detail': 'present'}, {'name': 'Country in quote', 'points': 0, 'max': 1, 'detail': 'absent'}, {'name': 'Industrial keywords', 'points': 0, 'max': 2, 'detail': 'none matched'}]}, 'quote_penalty': 2}","{'strength': 'none', 'hit_count': 0, 'max_hit_score': 0, 'sample_urls': [], 'category': 'industrial'}",2026-04-16
Caterpillar,caterpillar.com,10,"{'total': 10, 'industry_fit': {'dimension': 'Industry Fit', 'score': 4, 'max_score': 4, 'evidence': 'Tier-4 process industry: mining, heavy equipment, engines, mining equipment', 'confidence': 'HIGH'}, 'operational_scale': {'dimension': 'Operational Scale', 'score': 3, 'max_score': 3, 'evidence': '118,000 (2025) employees, (2025) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM.', 'confidence': 'HIGH'}, 'physical_footprint': {'dimension': 'Physical Footprint', 'score': 2, 'max_score': 2, 'evidence': '24 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential.', 'confidence': 'HIGH'}, 'equipment_dependency': {'dimension': 'Equipment Dependency', 'score': 1, 'max_score': 1, 'evidence': 'Rotating machinery indicators found: motor. These are exactly what Tractian sensors monitor.', 'confidence': 'MED'}, 'score_confidence': 'HIGH', 'plain_english': ""Caterpillar scored 10/10 on Tractian's ICP rubric. | Industry Fit 4/4: Tier-4 process industry: mining, heavy equipment, engines, mining equipment | Operational Scale 3/3: 118,000 (2025) employees, (2025) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM. | Physical Footprint 2/2: 24 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential. | Equipment Dependency 1/1: Rotating machinery indicators found: motor. These are exactly what Tractian sensors monitor. | RECOMMENDATION: High-priority target.""}","Brooklyn Park, USA",Brooklyn Park,Minnesota,USA,45.1004807,-93.3443585,Manufacturing Plant,Manufacturing facility for Construction Industries,MED,False,https://www.sec.gov/Archives/edgar/data/18230/000001823026000008/cat-20251231.htm,SEC_EDGAR,1,none,4,,,"{'total': 4, 'domain': {'points': 5, 'max': 5, 'label': 'SEC EDGAR filing'}, 'quote': {'points': 1, 'max': 5, 'raw_length': 52, 'components': [{'name': 'Length', 'points': 0, 'max': 2, 'detail': '52 chars (short)'}, {'name': 'Company name in quote', 'points': 0, 'max': 1, 'detail': 'absent'}, {'name': 'City in quote', 'points': 1, 'max': 1, 'detail': 'present'}, {'name': 'Country in quote', 'points': 0, 'max': 1, 'detail': 'absent'}, {'name': 'Industrial keywords', 'points': 0, 'max': 2, 'detail': 'none matched'}]}, 'quote_penalty': 2}","{'strength': 'none', 'hit_count': 0, 'max_hit_score': 0, 'sample_urls': [], 'category': 'industrial'}",2026-04-16
Caterpillar,caterpillar.com,10,"{'total': 10, 'industry_fit': {'dimension': 'Industry Fit', 'score': 4, 'max_score': 4, 'evidence': 'Tier-4 process industry: mining, heavy equipment, engines, mining equipment', 'confidence': 'HIGH'}, 'operational_scale': {'dimension': 'Operational Scale', 'score': 3, 'max_score': 3, 'evidence': '118,000 (2025) employees, (2025) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM.', 'confidence': 'HIGH'}, 'physical_footprint': {'dimension': 'Physical Footprint', 'score': 2, 'max_score': 2, 'evidence': '24 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential.', 'confidence': 'HIGH'}, 'equipment_dependency': {'dimension': 'Equipment Dependency', 'score': 1, 'max_score': 1, 'evidence': 'Rotating machinery indicators found: motor. These are exactly what Tractian sensors monitor.', 'confidence': 'MED'}, 'score_confidence': 'HIGH', 'plain_english': ""Caterpillar scored 10/10 on Tractian's ICP rubric. | Industry Fit 4/4: Tier-4 process industry: mining, heavy equipment, engines, mining equipment | Operational Scale 3/3: 118,000 (2025) employees, (2025) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM. | Physical Footprint 2/2: 24 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential. | Equipment Dependency 1/1: Rotating machinery indicators found: motor. These are exactly what Tractian sensors monitor. | RECOMMENDATION: High-priority target.""}","Clayton, USA",Clayton,North Carolina,USA,35.650711,-78.4563914,Manufacturing Plant,Manufacturing facility for Construction Industries,MED,False,https://www.sec.gov/Archives/edgar/data/18230/000001823026000008/cat-20251231.htm,SEC_EDGAR,1,none,4,,,"{'total': 4, 'domain': {'points': 5, 'max': 5, 'label': 'SEC EDGAR filing'}, 'quote': {'points': 1, 'max': 5, 'raw_length': 60, 'components': [{'name': 'Length', 'points': 0, 'max': 2, 'detail': '60 chars (short)'}, {'name': 'Company name in quote', 'points': 0, 'max': 1, 'detail': 'absent'}, {'name': 'City in quote', 'points': 1, 'max': 1, 'detail': 'present'}, {'name': 'Country in quote', 'points': 0, 'max': 1, 'detail': 'absent'}, {'name': 'Industrial keywords', 'points': 0, 'max': 2, 'detail': 'none matched'}]}, 'quote_penalty': 2}","{'strength': 'none', 'hit_count': 0, 'max_hit_score': 0, 'sample_urls': [], 'category': 'industrial'}",2026-04-16
Caterpillar,caterpillar.com,10,"{'total': 10, 'industry_fit': {'dimension': 'Industry Fit', 'score': 4, 'max_score': 4, 'evidence': 'Tier-4 process industry: mining, heavy equipment, engines, mining equipment', 'confidence': 'HIGH'}, 'operational_scale': {'dimension': 'Operational Scale', 'score': 3, 'max_score': 3, 'evidence': '118,000 (2025) employees, (2025) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM.', 'confidence': 'HIGH'}, 'physical_footprint': {'dimension': 'Physical Footprint', 'score': 2, 'max_score': 2, 'evidence': '24 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential.', 'confidence': 'HIGH'}, 'equipment_dependency': {'dimension': 'Equipment Dependency', 'score': 1, 'max_score': 1, 'evidence': 'Rotating machinery indicators found: motor. These are exactly what Tractian sensors monitor.', 'confidence': 'MED'}, 'score_confidence': 'HIGH', 'plain_english': ""Caterpillar scored 10/10 on Tractian's ICP rubric. | Industry Fit 4/4: Tier-4 process industry: mining, heavy equipment, engines, mining equipment | Operational Scale 3/3: 118,000 (2025) employees, (2025) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM. | Physical Footprint 2/2: 24 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential. | Equipment Dependency 1/1: Rotating machinery indicators found: motor. These are exactly what Tractian sensors monitor. | RECOMMENDATION: High-priority target.""}","Victoria, USA",Victoria,Texas,USA,28.8026443,-96.9766308,Manufacturing Plant,Manufacturing facility for Construction Industries,MED,False,https://www.sec.gov/Archives/edgar/data/18230/000001823026000008/cat-20251231.htm,SEC_EDGAR,1,none,4,,,"{'total': 4, 'domain': {'points': 5, 'max': 5, 'label': 'SEC EDGAR filing'}, 'quote': {'points': 1, 'max': 5, 'raw_length': 43, 'components': [{'name': 'Length', 'points': 0, 'max': 2, 'detail': '43 chars (short)'}, {'name': 'Company name in quote', 'points': 0, 'max': 1, 'detail': 'absent'}, {'name': 'City in quote', 'points': 1, 'max': 1, 'detail': 'present'}, {'name': 'Country in quote', 'points': 0, 'max': 1, 'detail': 'absent'}, {'name': 'Industrial keywords', 'points': 0, 'max': 2, 'detail': 'none matched'}]}, 'quote_penalty': 2}","{'strength': 'none', 'hit_count': 0, 'max_hit_score': 0, 'sample_urls': [], 'category': 'industrial'}",2026-04-16
Caterpillar,caterpillar.com,10,"{'total': 10, 'industry_fit': {'dimension': 'Industry Fit', 'score': 4, 'max_score': 4, 'evidence': 'Tier-4 process industry: mining, heavy equipment, engines, mining equipment', 'confidence': 'HIGH'}, 'operational_scale': {'dimension': 'Operational Scale', 'score': 3, 'max_score': 3, 'evidence': '118,000 (2025) employees, (2025) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM.', 'confidence': 'HIGH'}, 'physical_footprint': {'dimension': 'Physical Footprint', 'score': 2, 'max_score': 2, 'evidence': '24 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential.', 'confidence': 'HIGH'}, 'equipment_dependency': {'dimension': 'Equipment Dependency', 'score': 1, 'max_score': 1, 'evidence': 'Rotating machinery indicators found: motor. These are exactly what Tractian sensors monitor.', 'confidence': 'MED'}, 'score_confidence': 'HIGH', 'plain_english': ""Caterpillar scored 10/10 on Tractian's ICP rubric. | Industry Fit 4/4: Tier-4 process industry: mining, heavy equipment, engines, mining equipment | Operational Scale 3/3: 118,000 (2025) employees, (2025) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM. | Physical Footprint 2/2: 24 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential. | Equipment Dependency 1/1: Rotating machinery indicators found: motor. These are exactly what Tractian sensors monitor. | RECOMMENDATION: High-priority target.""}","Mapleton, USA",Mapleton,Illinois,USA,40.5664276,-89.7317726,Manufacturing Plant,Manufacturing facility for Resource Industries,MED,False,https://www.sec.gov/Archives/edgar/data/18230/000001823026000008/cat-20251231.htm,SEC_EDGAR,1,strong,4,,,"{'total': 4, 'domain': {'points': 5, 'max': 5, 'label': 'SEC EDGAR filing'}, 'quote': {'points': 1, 'max': 5, 'raw_length': 42, 'components': [{'name': 'Length', 'points': 0, 'max': 2, 'detail': '42 chars (short)'}, {'name': 'Company name in quote', 'points': 0, 'max': 1, 'detail': 'absent'}, {'name': 'City in quote', 'points': 1, 'max': 1, 'detail': 'present'}, {'name': 'Country in quote', 'points': 0, 'max': 1, 'detail': 'absent'}, {'name': 'Industrial keywords', 'points': 0, 'max': 2, 'detail': 'none matched'}]}, 'quote_penalty': 2}","{'strength': 'strong', 'hit_count': 7, 'max_hit_score': 4, 'sample_urls': ['https://www.power-eng.com/coal/plant-decommissioning/cogen-plant-powers-caterpillar-manufacturing-and-research-campus/', 'https://en.wikipedia.org/wiki/Caterpillar_Inc.', 'https://s7d2.scene7.com/is/content/Caterpillar/CM20230207-9a1ab-298b5', 'https://epa.illinois.gov/content/dam/soi/en/web/epa/documents/public-notices/2012/caterpillar-mapleton.pdf', 'https://oshatoday.com/news-digest/caterpillar/'], 'category': 'industrial'}",2026-04-16
Caterpillar,caterpillar.com,10,"{'total': 10, 'industry_fit': {'dimension': 'Industry Fit', 'score': 4, 'max_score': 4, 'evidence': 'Tier-4 process industry: mining, heavy equipment, engines, mining equipment', 'confidence': 'HIGH'}, 'operational_scale': {'dimension': 'Operational Scale', 'score': 3, 'max_score': 3, 'evidence': '118,000 (2025) employees, (2025) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM.', 'confidence': 'HIGH'}, 'physical_footprint': {'dimension': 'Physical Footprint', 'score': 2, 'max_score': 2, 'evidence': '24 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential.', 'confidence': 'HIGH'}, 'equipment_dependency': {'dimension': 'Equipment Dependency', 'score': 1, 'max_score': 1, 'evidence': 'Rotating machinery indicators found: motor. These are exactly what Tractian sensors monitor.', 'confidence': 'MED'}, 'score_confidence': 'HIGH', 'plain_english': ""Caterpillar scored 10/10 on Tractian's ICP rubric. | Industry Fit 4/4: Tier-4 process industry: mining, heavy equipment, engines, mining equipment | Operational Scale 3/3: 118,000 (2025) employees, (2025) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM. | Physical Footprint 2/2: 24 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential. | Equipment Dependency 1/1: Rotating machinery indicators found: motor. These are exactly what Tractian sensors monitor. | RECOMMENDATION: High-priority target.""}","Mossville, USA",Mossville,Illinois,USA,40.8155926,-89.5678728,Manufacturing Plant,Manufacturing facility for Resource and Power & Energy,HIGH,False,https://www.sec.gov/Archives/edgar/data/18230/000001823026000008/cat-20251231.htm,SEC_EDGAR,1,strong,6,,,"{'total': 6, 'domain': {'points': 5, 'max': 5, 'label': 'SEC EDGAR filing'}, 'quote': {'points': 1, 'max': 5, 'raw_length': 62, 'components': [{'name': 'Length', 'points': 0, 'max': 2, 'detail': '62 chars (short)'}, {'name': 'Company name in quote', 'points': 0, 'max': 1, 'detail': 'absent'}, {'name': 'City in quote', 'points': 1, 'max': 1, 'detail': 'present'}, {'name': 'Country in quote', 'points': 0, 'max': 1, 'detail': 'absent'}, {'name': 'Industrial keywords', 'points': 0, 'max': 2, 'detail': 'none matched'}]}}","{'strength': 'strong', 'hit_count': 6, 'max_hit_score': 5, 'sample_urls': ['https://www.caterpillar.com/en/company/global-footprint/united-states.html', 'https://www.power-eng.com/coal/plant-decommissioning/cogen-plant-powers-caterpillar-manufacturing-and-research-campus/', 'https://www.encyclopedia.com/books/politics-and-business-magazines/caterpillar-inc', 'https://webapps.sfm.illinois.gov/ustsearch/Facility.aspx?ID=3019733', 'https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0506841'], 'category': 'industrial'}",2026-04-16
